SMILES,IC50
CC1=C(C=C2C(=C1)C=CC3C2(CCC(C3(C)C)O)C)O,21.8
CC1=CC2=C(C=C1O)C3(CCC(C(C3C=C2)(C)C)O)C,21.8
CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C7(CCC(C(C7CCC6(C5(CC4O)C)C)(C)C)OC8C(C(C(C(O8)C(=O)O)O)O)O)C)(C)C)O)O)O)O)OC9C(C(C(CO9)O)O)O,21.8
CC1=CC2=C(C=C1O)C3(CCC(C(C3=CC2=O)(C)C)O)C,21.8
C1=CC(=C(C=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=CC4=[O+]C(=C(C=C4C(=C3)O)OC5C(C(C(C(O5)COC(=O)CC(=O)O)O)O)OC6C(C(C(C(O6)CO)O)O)OC(=O)C=CC7=CC(=C(C=C7)O)O)C8=CC(=C(C(=C8)OC9C(C(C(C(O9)C(=O)O)O)O)O)O)O)O)O)O)O)O,21.80074123
CC1=C(C(=O)OC(C1)C(C)C2CCC3C2(CCC4C3CC=C5C4(C(CC(C5)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)O)O)O)C)C)CO,21.81632392
C1CC(=O)N(C1)C(=O)N,21.85263519
COC1=C(C=C(C=C1)CCCO)OC,21.86
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C(=O)O)C)C,21.89621196
C1=CC(=C(C=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O)O,21.90469536
CC1=C(C=C2C(=C1)C(=O)C=C3C2(CCC(C3(C)C)O)C)O,22
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3,22
C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5,22
C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,22
C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O,22
COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,22
CC(CC(=O)C=C(C)C(=O)O)C1(CCC(=C)C12CCC3C2=CCC(C3(C)CCC(=O)O)C(=C)C)C,22
CC1=CC2=C(C=C1O)C3(CCC(C(C3=CC2=O)(C)C)O)C,22
CC(CC(=O)C1CC(=CCC1(C)C(=O)O)CCC=C(C)C)C2(CCC(=C)C23CCC4C3=CCC(C4(C)CCC(=O)O)C(=C)C)C,22
CC(=CCCC(=CCOC1=C(C=C(C=C1OC)C=CC=O)OC)C)C,22
CC(=O)OC(C1=CC=CC=C1)C(C2CC=CC(=O)O2)O,22.04285507
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,22.1
C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,22.2
CC(=CCC(CC1=C2C(=C(C=C1O)OC)C(=O)CC(O2)C3=C(C=C(C=C3)O)O)C(=C)C)C,22.2
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O,22.20248668
CC1=C(C(=O)OC(C1)C(C)C2CCC3C2(CCC4C3CC5C6(C4(C(=O)CCC6O)C)O5)C)CO,22.2175201
CC1(CCCC23C1C(C4(C56C2C(CC(C5OC3O4)C(=C)C6=O)O)O)O)C,22.26821192
CC1C2CC(=O)C3=C(C2(CCC1=O)C)C(=O)CC4(C3CCC4C(C)CCC(=C)C(C)C(=O)OC)C,22.3
COC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)O)O,22.3
CC1=C(C(=O)OC(C1)C(C)C2CCC3C2(CCC4C3CC=C5C4(C(CC(C5)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)O)O)O)C)C)CO,22.32724486
C=CCCCCCC=CC(C#CC#CC(C=C)O)O,22.45016451
C1C[N+]2=C(C=C3C=CC4=C(C3=C2)OCO4)C5=CC6=C(C=C51)OCO6,22.47892601
CC1=CC2C(CCC(C2CC1)(C)O)C(C)C,22.48504744
CC1=CC(=O)C2=C(C1=O)C=CC=C2O,22.5
C1=CC2=C3C(=C1)C=C(C(=O)C3=C(C=C2)C4=CC=C(C=C4)O)O,22.54595907
CC1C2C(CC3=C1C=CO3)C4(CCCC(C4(C(C2O)OC(=O)C5=CC=CC=C5)O)(C)C)C,22.57181943
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)O,22.69901745
CC(=CCC1=C(C=C2C(=C1)C3COC4=C(C3O2)C=CC(=C4CC=C(C)C)O)O)C,22.7
CC12CCCC(=C)C1CC3C(C2)OC(=O)C3=C,22.72727273
CC(C)C1=C(C(=C2C(=C1)CCC3C2(CCCC3(C)C)C(=O)O)O)O,22.8
CCCCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,22.83
C#CCCCCCCCCCCCC(CC(CO)O)O,22.85513361
CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C4CCC(OC4=C(C=C3O2)O)(C)C)O)C,22.88092836
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C4=C(C(=C3)O)OC(CC4)(C)C)O)C,22.88092836
CC1=C(C=C2C(=C1)C=CC3C2(CCC(C3(C)C)O)C)O,22.9
CC1=CC(=O)C(=CC1=O)C(C)C,22.9
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)CC(=O)C=CC6=CC(=C(C=C6)O)OC)C(=O)O,22.9
CC1=CC2=C(C=C1O)C3(CCC(C(C3C=C2)(C)C)O)C,22.9
C1=CC(=C(C=C1O)O)C=CC2=CC(=CC(=C2)O)O,22.92826728
COC1=CC2=C(C=C1)C3=C4C(=CC5=C3OCO5)C=CN=C4C2=O,22.92826728
CC1=CC(C(C(C1)C2=C(C=C(C=C2)O)O)C(=O)C3=C(C=C(C=C3)O)O)C4=C(C=C5C(=C4O)C(=O)C6(C(O5)(C7=C(O6)C=C(C=C7)O)CC=C(C)C)O)O,23
CN(C)CCCCCC(=O)C1=CC(=C(C=C1)OC)O,23
COC1=C(C=C2C(=C1)C34CCN5C3CC(C(=CCO)C5)C6=CCC(=O)N2C46)OC,23
CC1C(C(C(C(O1)OC2=C(C=C3C4=C2OC(=O)C5=CC(=C(C(=C54)OC3=O)O)OC)OC)OC(=O)C)OC(=O)C)O,23.01516503
CC1C(C(C1C2=CC(=C(C=C2OC)OC)OC)C3=CC(=C(C=C3OC)OC)OC)C,23.05
COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)O)OC,23.08
CC1=C(C2=CC(=C(C=C2C=C1)C)O)CCC(=O)C(C)C,23.1
CC1=C(C2=C(C=C1)C=C(C(=C2)O)C)CCC(=O)C(C)C,23.1
COC1=C(C=C(C=C1)CCCO)OC,23.1
CC(=CC(=O)OC1C=CC(CC=C(CCC2C1(O2)C)CO)(C)CC=CC(C)(C)OC)C,23.11604253
C1=CC=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)O)O,23.2
CC(=C)C1CC2=CC3=C(C=C2O1)OCC4C3OC5=CC6=C(C=C45)OCO6,23.2
COC1=CC(=CC(=C1OC)OC)C=C2C(COC2=O)CC3=CC4=C(C=C3)OCO4,23.2
COC1=CC(=CC(=C1O)OC)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O,23.2
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)NC1,23.2
C1C=CC(=O)OC1C=CC2=CC=CC=C2,23.22329321
CC1C2CC3C45COC(C4C(C(=O)O3)OC(=O)CC(C)C(C)(C)OC(=O)C)(C(C(C5C2(C=C(C1=O)OC6C(C(C(C(O6)CO)O)O)O)C)O)O)C(=O)OC,23.35236118
CCC=CCC=CCC=CCCCC(=O)C,23.37190833
C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,23.38683959
CC(CCC=C(C)C)C12CCC(C=C1)(OO2)C,23.4
CC1C2CC(=O)C3=C(C2(CCC1=O)C)C(=O)CC4(C3CCC4C(C)CCC(=C)C(C)C(=O)OC)C,23.4
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC,23.48394768
C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,23.49515206
C1CC(=O)NC1,23.50176263
CCOC(=O)C=CC1=CC(=C(C=C1)O)O,23.55
CC(CCC=C(C)CO)C1C(CC2(C1(CCC34C2CC(C5C3(C4)CCC(C5(C)C)OC6C(C(C(C(O6)CO)O)O)OC(=O)C)O)C)C)O,23.56753572
CC(CC=CC(C)(C)OO)C1C(CC2(C1(CCC3C2=CCC4C3(CCC(C4(C)C)O)C)C)C)O,23.59384875
CC1CCC2(C(C1(C)CCC3=CC(=O)OC3O)CCC=C2C)C,23.6
CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(O2)C=CC(=C3)O)OC)C,23.6
CC1COC2=C1C(=O)C(C3=C2C=CC4=C(C=CC=C43)C)(CC(=O)C)O,23.60285375
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,23.68265246
CC1=C(C=C2C(=C1)C=CC3C2(CCC(C3(C)C)O)C)O,23.7
CC(=CCC1=CC(=CC2=C1C3COC4=C(C3O2)C=CC(=C4CC=C(C)C)O)O)C,23.7
CC1=CC2=C(C=C1O)C3(CCC(C(C3C=C2)(C)C)O)C,23.7
COC(=O)CC1(C=CC(=O)C=C1)O,23.71411319
CC(CC(C(C(C)(C)O)O)O)C1CC=C2C1(CCC3C2(C(CC4C3(CCC(C4(C)C)O)C)OC(=O)C)C)C,23.74719521
CC1=C(C(=C2C(=C1O)C3(C(=CC(=C(C3=O)C(=O)C)O)O2)C)C(=O)C)O,23.81643915
CC(=CC(=O)OC1C=CC(CC=C(CCC2C1(O2)C)CO)(C)CC=CC(C)(C)O)C,23.81748686
COC1=C(C=CC(=C1)C=C2COC(C2COC(=O)C3=CC=C(C=C3)O)C4=CC(=C(C=C4)O)OC)O,23.82445141
CC1CC(OC(=O)C1C)C(C)(C2CCC3C2(CCC4C3C(C=C5C4(C(=O)C=CC5O)C)O)C)O,23.9
C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,23.9
CC(=O)OC(C1=CC=CC=C1)C(C2CC=CC(=O)O2)O,23.92500362
C=CCCCCCC=CC(C#CC#CCC=C)O,23.93134181
CS(=O)C=CCCN=C=S,23.97
CC1CC2C(OC3(C1C4(CCC56CC57CCC(C(C7CCC6C4(C3O)C)(C)C)OC8C(C(C(CO8)O)O)O)C)O2)C(C)(C)OC,24
CC1=CC(=C(C(=C1)O)CC=C(C)CCC=C(C)CCC=C(C)C)O,24
CC1=C(C(=O)OC(C1)C(C)C2CCC3C2(CCC4C3CC=C5C4(C(CC(C5)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)O)O)O)C)C)CO,24.00051092
CC(=CC(=O)OC1C=CC(CC=C(CCC2C1(O2)C)C=O)(C)CC=CC(C)(C)O)C,24.00960384
CC(=O)OC1C2C(C(CCC2(C3C(CC4CC3(C1O)C(=O)C4=C)O)C)O)(C)C,24.07643312
CC1=C(C=CC2=C1OC(CC2)C3=CC=C(C=C3)O)O,24.1
CC1C(C(C(C(O1)OC2=C(C=C3C4=C2OC(=O)C5=CC(=C(C(=C54)OC3=O)O)OC)OC)OC(=O)C)OC(=O)C)O,24.26404996
CC1(CCCC23C1C(C(C45C2C(CC(C4O)C(=C)C5=O)O)(OC3)O)O)C,24.3
COC1=C(C=C2CC3C4=C(CCN3)C(=C5C(=C4C2=C1)OCO5)OC)O,24.3
C1=CC(=CC=C1C=CC(=O)NCC(C(CN)O)O)O,24.3
CCC(=CC(=O)OC1C2C34COC2(C(C(C3C5(C=C(C(=O)C(C5CC4OC1=O)C)OC6C(C(C(C(O6)CO)O)O)O)C)O)O)C(=O)OC)C(C)(C)O,24.30133657
CC(C(C1=CC(=C(C(=C1)OC)OC)OC)O)OC2=C(C=C(C=C2)CCCO)OC,24.33
CC1(C2CC(C34C(C2(CCC1=O)C)CCC(C3O)C(=C)C4=O)O)C,24.33814681
C1=CC=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)O)O,24.4
CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,24.44556053
C=C(C=O)C1CC(C(=C1C=O)CO)OC(=O)C=CC2=CC=C(C=C2)O,24.5
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,24.52
CC1=C(C(=O)OC(C1)C(C)C2CCC3C2(CCC4C3CC5C6(C4(C(=O)CCC6O)C)O5)C)CO,24.54506983
COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,24.6
CN1CCC2=CC(=C(C3=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=CC(=C(C=C7CCN6C)OC)O3)OC)O)OC,24.64268112
CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C4CCC(OC4=C(C=C3O2)O)(C)C)O)C,24.69727548
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C4=C(C(=C3)O)OC(CC4)(C)C)O)C,24.69727548
COC1=C(C(=CC(=C1CC2=CC=CC=C2O)O)O)C(=O)CCC3=CC=CC=C3,24.7
COC1=C(C(=CC(=C1C(=O)CCC2=CC=CC=C2)O)O)CC3=CC=CC=C3O,24.7
CC12CCC3C(C1(CCC2C4=CC(=O)OC4)O)CCC5(C3(CCC(C5)O)C=O)O,24.72187886
COC(C1=CC=CC=C1)C(C2CC=CC(=O)O2)O,24.77141821
CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C7(CCC(C(C7CCC6(C5(CC4O)C)C)(C)C)OC8C(C(C(C(O8)C(=O)O)O)O)O)C)(C)C)O)O)O)O)OC9C(C(C(CO9)O)O)O,24.8
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)O)C)C)C)OC1,24.83
CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,24.83723173
CC(CCC(=O)C(=C)C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(=O)C5(C)C)C)C,24.84
COC1=C(C=C(C=C1)C=CC(=O)NCC(C2=CC=C(C=C2)O)O)O,24.84057091
CC1=C(C=C2CCC(OC2=C1C)(C)CCCC(C)CCCC(C)CCCC(C)C)O,24.95800336
CC1(C2CCC3(C(C2(CCC1O)C)CCC4C3(CCC5(C4C(CC5)C(=C)C=O)C)C)C)C,24.96029045
CC(=CC(=O)OC1C=CC(CC=C(CCC2C1(O2)C)CO)(C)CC=CC(=C)C)C,24.96878901
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)C=O,24.97671662
CC(=CCCC(=CCCC(C)(C=C)C1=CC(=C(C=C1)O)O)C)C,25
COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)OC,25
COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=C(C(=C3)C4=CC(=CC(=C4O)OC)CC5C(COC5=O)CC6=CC(=C(C=C6)OC)OC)O)OC)OC,25
COC1=CC(=CC(=C1OC)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)OC)OC,25
COC1=C(C=CC(=C1)CC2COC(C2CO)C3=CC(=C(C=C3)O)OC)O,25
CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,25
CC1=CC(=O)C2=C(C1=O)C=CC=C2O,25
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,25
COC1=C(C2=C(C=C1CC=C)OCO2)OC,25
COC1=CC(=C2C(=C1)OC(C(C2=O)O)C3=CC=C(C=C3)O)O,25
COC1=C(C=C2C(=C1)C3=C(C(C4CCCN4C3)O)C5=C2C=C(C=C5)O)OC,25
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C2C1)C)C(=O)O)C,25.1
CC1C2CC(=O)C3=C(C2(CCC1=O)C)C(=O)CC4(C3CCC4C(C)CCC(=C)C(C)C(=O)OC)C,25.1
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)OC9C(C(C(CO9)O)O)O)O)O)C)C)C)OC1,25.1
C1=CC(=CC=C1C=CC(=O)NCC(C(CN)O)O)O,25.1
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C)C)OC1,25.1
C=CC(C=CC1=CC=C(C=C1)O)C2=CC=C(C=C2)O,25.1
CCCCCCCCCCCCCCCCCC(=O)OC1=CC(=C(C(=C1)C)O)CC=C(C)CCC=C(C)CCC=C(C)CCC(C(C)(C)O)O,25.1040023
C1=CC=C(C=C1)C(C(C=C2C=CC(=O)O2)O)O,25.10442234
CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,25.13939394
C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,25.18647008
CC1(CCCC2(C1C(CC3C2CC4C3OCC=C4CO)O)C)C,25.2
CC1=CC2=C(C(=C1)O)C(=O)C(=CC2=O)OC,25.20623281
CC1(C=CC2=C(C(=C(C=C2O1)OC)C(=O)C=C(C3=CC=CC=C3)OC)OC)C,25.23659306
CC1(C2CCC34CC5C(C5(C3)C)CC4C2(CCC1O)C)C,25.30329289
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)O)OC)OC,25.32
COC1=C(C(=C2C(=C1)CC(CO2)C3=CC(=O)C(=C(C3=O)OC)OC)OC)OC,25.35860656
COC1=CC(=CC(=C1OC)OC)C=C2C(COC2=O)CC3=CC4=C(C=C3)OCO4,25.4
CN1C2=CC=CC=C2C=C3C1=NC4=CC=CC=C43,25.4
CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2C(=CC(CC2(C)C)O)C)C)C,25.40387692
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,25.5
CC(=CCC1=C(C=CC(=C1)C2=COC3=C4C=CC(OC4=C(C(=C3C2=O)O)CC=C(C)C)(C)C)O)C,25.5
C1=CC(=CC=C1C=CC(=O)NCC(C(CN)O)O)O,25.5
COC1=C(C=C(C=C1)C(C=C)C=CC2=CC=C(C=C2)O)O,25.5
COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=C(C=C3)O)O)O,25.6
CC1C2CC(=O)C3=C(C2(CCC1=O)C)C(=O)CC4(C3CCC4C(C)CCC(=C)C(C)C(=O)O)C,25.6
CC(=CCC1=C(C=C(C2=C1OC(CC2=O)C3=CC=C(C=C3)O)OC)O)C,25.7
COC1=C(C=C2CC3C4=C(C2=C1)C5=C(C=C4CCN3)OCO5)O,25.7
CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(C(=C(C=C3O2)O)OC)CCC(C)(C)O)O)C,25.76429405
C1C2C(C3=C(O1)C=C(C=C3)O)OC4=CC5=C(C=C24)OCO5,25.8
C1=CC(=CC=C1C=CC(=O)NCC(C(CN)O)O)O,25.8
C1CCN2C(C1)C34CC2C=CC3=CC(=O)O4,25.855
CC(=C)C1CCC2(C(C1(C)CCC(=O)O)CCC3=C4CC(CCC4(CCC32C)C)(C)C)C,25.9
C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,25.90290112
C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O,26
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)OC)OC,26
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,26
COC1=C(C2=C(C=C1CC=C)OCO2)OC,26
CC12CCC(CC1CCC3C2CCC4(C35C(O5)CC4C6=COC(=O)C=C6)C)O,26.00780234
C1C(=CC2=C(O1)C=C(C=C2)O)C3=CC=C(C=C3)O,26.01456816
CC1CCC2(C(C1(C)CCC3=CC(=O)OC3O)CCC=C2C)C,26.03643216
CC1C(CCC(N1)CCCCCCCCCCC(=O)C)OC(=O)C2=CC=CC=C2,26.14541833
C1C=CC(=O)OC1C(C(C2=CC=CC=C2)Cl)O,26.15853417
CC(C(C1=CC(=C(C(=C1)OC)OC)OC)O)OC2=C(C=C(C=C2)CCCO)OC,26.18
CC(=O)OC1CCC2(C(C1(C)C)CCC3(C2CC(C4C3(CCC4C5(CCC(O5)C(C)(C)O)C)C)OC(=O)C)C)C,26.2
CC1C(C(C(C(O1)OC2=C(C=C3C4=C2OC(=O)C5=CC(=C(C(=C54)OC3=O)O)OC)OC)OC(=O)C)OC(=O)C)O,26.22658341
CC12CCC3C(C4(C1(O2)C=CC(=O)O4)C)OC(=O)C3=C,26.26
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,26.26
COC1=CC(=CC(=C1OC)OC)C=C2C(COC2=O)CC3=CC4=C(C=C3)OCO4,26.3
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,26.4
CC1=C2CC3C45COC(C4C(C(=O)O3)OC(=O)C=C(C)C)(C(C(C5C2(C=C(C1=O)OC6C(C(C(C(O6)CO)O)O)O)C)O)O)C(=O)OC,26.44725242
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,26.49441647
CC1=C(C=C2C(=C1)C(=O)C=C3C2(CCC(C3(C)C)O)C)O,26.5
CC1(C=CC2=C(O1)C=CC3=C2OC(=O)C(=C3OC)C4=CC5=C(C=C4)OCO5)C,26.5
CC1=CC2=C(C=C1O)C3(CCC(C(C3=CC2=O)(C)C)O)C,26.5
CC(=CCC1CC23CC(C(OC2=C(C(=O)C(C3=O)(C1(C)C)CC=C(C)C)C(=O)C4=CC(=C(C=C4)O)O)(C)C)CC=C(C)C)C,26.6
CC(=CCCC1(C(CC2(C(=O)C(=C(C3=CC(=C(C=C3)O)O)O)C(=O)C1(C2=O)CC=C(C)C)CC=C(C)C)CC=C(C)C)C)C,26.6
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)OC)CCC(C)(C)O)O)C,26.60443407
COC(C1=CC=CC=C1)C(C2CC=CC(=O)O2)O,26.62423974
COC1=C(C=C(C=C1)CCCO)OC,26.64
COC1=CC=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O,26.7
C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,26.7
CC12CCCC(=C)C1CC3C(C2)OC(=O)C3=C,26.7303719
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,26.74497402
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC,26.75386445
COC1=C(C=CC(=C1)O)CC=CC2=CC=C(C=C2)O,26.84354272
CC(=CCC1=CC(=CC(=C1O)CC=C(C)C)C2CC(=O)C3=C(O2)C(=C(C=C3O)O)CC=C(C)C)C,26.85690306
CC1CCC2(C(C1(C)CCC3=CC(=O)OC3O)CC(=C2C)C=O)C,26.89530686
CC1CCC2(C(C1(C)CCC3=CC(=O)OC3O)CCC=C2C)C,26.9
CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)C(=O)O)C,26.93
CC12CCC3C(C4C(O4)(CCC1O2)C)OC(=O)C3=C,26.97487893
C1=CC(=CC=C1C2C3C4=CC(=CC5=C4C(C(O5)C6=CC=C(C=C6)O)C7=CC(=CC8=C7C(=C(O8)C9=CC=C(C=C9)O)C1=CC(=CC(=C31)O2)O)O)O)O,27
COC1=C(C2=C(C=C1CC=C)OCO2)OC,27
CC1=CC(=C(C(=C1)O)CC=C(C)CCC=C(C)CCC=C(C)C)O,27
C1=C(C=C(C(=C1O)O)O)C(=O)O,27.03973666
CC1CC2C(C(CC3(CC(C1(O3)O)O)C)OC(=O)C(C)C)C(=C)C(=O)O2,27.14440825
COC1=C(C=C2C(=C1)C(=C3C(=C2OC4C(C(CO4)(CO)O)O)COC3=O)C5=CC6=C(C=C5)OCO6)OC,27.16097561
CC12CCC(CC1CCC3C2CCC4(C35C(O5)CC4C67C=CC(=O)OC6O7)C)O,27.16604245
C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O,27.3
CC1C2CC(=O)C3=C(C2(CCC1=O)C)C(=O)CC4(C3CCC4C(C)CCC(=C)C(C)C(=O)OC)C,27.3
CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C(=C3C2=O)C4=C5C(=C(C=C4O)O)C(=O)C6=C(C5=O)C=C(C=C6O)C)O)O,27.3
CC(=CCC1=C2C(=C(C3=C1OC(C=C3)(C)C)O)C(=O)CC(O2)C4=CC=C(C=C4)O)C,27.30627306
CC(=CCC1=C2C(=C(C3=C1OC(CC3=O)C4=CC=C(C=C4)O)O)C=CC(O2)(C)C)C,27.30627306
CC1C(C(C1C2=CC(=C(C=C2OC)OC)OC)C3=CC(=C(C=C3OC)OC)OC)C,27.38
CCCCCCCC=CCC#CC#CC(C=C)O,27.4
CC1=CC2C(C(CC(C3C(C1=O)O3)(C)O)OC(=O)C(C)C)C(=C)C(=O)O2,27.44237102
CC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O,27.44780418
C1=CC(=CC=C1C2C3C(C4=C(C=C(C=C4O)O)C5C(OC6=C5C3=C(C2C7=CC(=CC(=C7)O)O)C(=C6)O)C8=CC=C(C=C8)O)C9=CC=C(C=C9)O)O,27.47172029
CC(CCC(=O)O)C1CC(=O)C2(C1(CC(=O)C3=C2C(CC4C3(CCC(=O)C4(C)C)C)O)C)C,27.5
CC(=C)C1CCC2(C(C1(C)CCC(=O)O)CCC3=C4CC(CCC4(CCC32C)C)(C)C)C,27.5
CC(=C1C=C(C(=O)O1)CN2CCCC2=O)C,27.57062147
